23:32:16.049,SP 1[RPM],PV 1[RPM],CV 1[µsec],R1[µsec],SP 2[RPM],PV 2[RPM],CV 2[µsec],R2[µsec],SP 3[RPM],PV 3[RPM],CV 3[µsec],R3[µsec],SP 4[RPM],PV 4[RPM],CV 4[µsec],R4[µsec]
23:32:17.689,0.0,0.0,0,1000,0.0,0.0,0,1000,0.0,0.0,0,1000,0.0,0.0,0,1000
23:32:17.698,0.0,0.0,0,1000,0.0,0.0,0,1000,0.0,0.0,0,1000,0.0,0.0,0,1000
23:32:17.726,0.0,0.0,0,1000,0.0,0.0,0,1000,0.0,0.0,0,1000,0.0,0.0,0,1000
23:32:17.732,0.0,0.0,0,1000,0.0,0.0,0,1000,0.0,0.0,0,1000,0.0,0.0,0,1000
23:32:17.732,0.0,0.0,0,1000,0.0,0.0,0,1000,0.0,0.0,0,1000,0.0,0.0,0,1000
23:32:17.733,0.0,0.0,0,1000,0.0,0.0,0,1000,0.0,0.0,0,1000,0.0,0.0,0,1000
23:32:17.740,0.0,0.0,0,1000,0.0,0.0,0,1000,0.0,0.0,0,1000,0.0,0.0,0,1000
23:32:17.743,0.0,0.0,0,1000,0.0,0.0,0,1000,0.0,0.0,0,1000,0.0,0.0,0,1000
23:32:17.757,0.0,0.0,0,1000,0.0,0.0,0,1000,0.0,0.0,0,1000,0.0,0.0,0,1000
23:32:17.758,0.0,0.0,0,1000,0.0,0.0,0,1000,0.0,0.0,0,1000,0.0,0.0,0,1000
23:32:17.773,0.0,0.0,0,1000,0.0,0.0,0,1000,0.0,0.0,0,1000,0.0,0.0,0,1000
23:32:17.779,0.0,0.0,0,1000,0.0,0.0,0,1000,0.0,0.0,0,1000,0.0,0.0,0,1000
23:32:17.787,0.0,0.0,0,1000,0.0,0.0,0,1000,0.0,0.0,0,1000,0.0,0.0,0,1000
23:32:17.796,0.0,0.0,0,1000,0.0,0.0,0,1000,0.0,0.0,0,1000,0.0,0.0,0,1000
23:32:17.796,0.0,0.0,0,1000,0.0,0.0,0,1000,0.0,0.0,0,1000,0.0,0.0,0,1000
23:32:17.800,0.0,0.0,0,1000,0.0,0.0,0,1000,0.0,0.0,0,1000,0.0,0.0,0,1000
23:32:17.815,0.0,0.0,0,1000,0.0,0.0,0,1000,0.0,0.0,0,1000,0.0,0.0,0,1000
23:32:17.817,0.0,0.0,0,1000,0.0,0.0,0,1000,0.0,0.0,0,1000,0.0,0.0,0,1000
23:32:17.819,0.0,0.0,0,1000,0.0,0.0,0,1000,0.0,0.0,0,1000,0.0,0.0,0,1000
