01:50:26.911,SP 1[RPM],PV 1[RPM],CV 1[µsec],R1[µsec],SP 2[RPM],PV 2[RPM],CV 2[µsec],R2[µsec],SP 3[RPM],PV 3[RPM],CV 3[µsec],R3[µsec],SP 4[RPM],PV 4[RPM],CV 4[µsec],R4[µsec]
01:50:39.952,3037.667,2822.7324,-1232,1060,3207.8699,3363.9827,-42,1060,3132.178,3264.418,-40,1060,2942.3303,3073.7705,-48,1060
01:50:40.014,3037.667,2822.7324,-1232,1060,3207.8699,3363.9827,-42,1060,3132.178,3264.418,-40,1060,2942.3303,3073.7705,-48,1060
01:50:40.023,3037.667,2822.7324,-1232,1060,3207.8699,3363.9827,-42,1060,3132.178,3264.418,-40,1060,2942.3303,3073.7705,-48,1060
01:50:40.033,3037.667,2823.2637,-1232,1060,3207.8699,3354.9543,-41,1060,3132.178,3267.9739,-40,1060,2942.3303,3075.031,-48,1060
01:50:40.037,3037.667,2823.2637,-1232,1060,3207.8699,3354.9543,-41,1060,3132.178,3267.9739,-40,1060,2942.3303,3075.031,-48,1060
01:50:40.043,3037.667,2823.2637,-1232,1060,3207.8699,3354.9543,-41,1060,3132.178,3267.9739,-40,1060,2942.3303,3075.031,-48,1060
01:50:40.051,3037.667,2823.2637,-1232,1060,3207.8699,3354.9543,-42,1060,3132.178,3267.9739,-40,1060,2942.3303,3075.031,-48,1060
01:50:40.070,3037.667,2823.2637,-1232,1060,3207.8699,3354.2039,-42,1060,3132.178,3270.8242,-40,1060,2942.3303,3075.031,-48,1060
01:50:40.072,3037.667,2823.2637,-1232,1060,3207.8699,3354.2039,-42,1060,3132.178,3270.8242,-40,1060,2942.3303,3075.031,-48,1060
01:50:40.113,3037.667,2825.3909,-1232,1060,3207.8699,3351.2063,-41,1060,3132.178,3270.8242,-40,1060,2942.3303,3075.031,-48,1060
01:50:40.120,3037.667,2825.3909,-1232,1060,3207.8699,3351.2063,-42,1060,3132.178,3270.8242,-40,1060,2942.3303,3075.031,-48,1060
01:50:40.130,3037.667,2824.8586,-1232,1060,3207.8699,3348.962,-41,1060,3132.178,3266.5505,-40,1060,2942.3303,3074.4004,-48,1060
01:50:40.136,3037.667,2824.8586,-1232,1060,3207.8699,3348.962,-42,1060,3132.178,3266.5505,-40,1060,2942.3303,3074.4004,-48,1060
01:50:40.145,3037.667,2824.8586,-1232,1060,3207.8699,3348.962,-42,1060,3132.178,3266.5505,-40,1060,2942.3303,3074.4004,-48,1060
