timestamp, xMetersPerSecSquared, yMetersPerSecSquared, zMetersPerSecSquared
16-07-27 23:50:23.432,0.45968673, -0.45968673, 8.925584
16-07-27 23:50:23.508,0.5746084, -0.45968673, 8.925584
16-07-27 23:50:23.579,0.49799395, -0.4213795, 9.002198
16-07-27 23:50:23.664,0.5363012, -0.45968673, 8.963891
16-07-27 23:50:23.745,0.45968673, -0.4213795, 8.925584
16-07-27 23:50:23.802,0.49799395, -0.45968673, 9.002198
16-07-27 23:50:23.868,0.5363012, -0.45968673, 8.963891
16-07-27 23:50:23.944,0.49799395, -0.45968673, 8.963891
16-07-27 23:50:24.044,0.5363012, -0.49799395, 8.963891
16-07-27 23:50:24.101,0.5363012, -0.38307226, 8.963891
16-07-27 23:50:24.170,0.5363012, -0.4213795, 9.002198
16-07-27 23:50:24.257,0.5363012, -0.45968673, 9.002198
16-07-27 23:50:24.369,0.49799395, -0.4213795, 8.925584
16-07-27 23:50:24.371,0.45968673, -0.45968673, 8.925584
16-07-27 23:50:24.482,0.49799395, -0.45968673, 8.963891
16-07-27 23:50:24.567,0.49799395, -0.4213795, 8.963891
16-07-27 23:50:24.685,0.49799395, -0.45968673, 8.963891
16-07-27 23:50:24.687,0.49799395, -0.4213795, 8.963891
16-07-27 23:50:24.795,0.49799395, -0.4213795, 8.963891
16-07-27 23:50:24.873,0.5363012, -0.4213795, 8.925584
16-07-27 23:50:25.014,0.49799395, -0.45968673, 8.925584
16-07-27 23:50:25.016,0.5363012, -0.45968673, 8.925584
16-07-27 23:50:25.127,0.5363012, -0.45968673, 8.963891
16-07-27 23:50:25.183,0.5363012, -0.45968673, 8.963891
16-07-27 23:50:25.311,0.49799395, -0.4213795, 9.002198
16-07-27 23:50:25.371,0.5363012, -0.4213795, 8.925584
16-07-27 23:50:25.442,0.49799395, -0.45968673, 8.963891
16-07-27 23:50:25.499,0.49799395, -0.4213795, 8.925584
16-07-27 23:50:25.621,0.5363012, -0.4213795, 8.963891
16-07-27 23:50:25.679,0.49799395, -0.38307226, 8.925584
16-07-27 23:50:25.744,0.49799395, -0.49799395, 8.925584
16-07-27 23:50:25.826,0.5363012, -0.45968673, 8.925584
16-07-27 23:50:25.960,0.49799395, -0.4213795, 9.002198
16-07-27 23:50:25.962,0.5363012, -0.45968673, 8.963891
