timestamp, xDegreesPerSec, yDegreesPerSec, zDegreesPerSec
16-06-29 01:18:50.746,-3.9672852, 3.0517578, -0.6713867
16-06-29 01:18:50.927,-4.0893555, 3.112793, -0.61035156
16-06-29 01:18:51.101,-3.9672852, 3.479004, -0.79345703
16-06-29 01:18:51.277,-3.8452148, 2.9296875, -0.91552734
16-06-29 01:18:51.463,-4.0283203, 3.0517578, -1.159668
16-06-29 01:18:51.628,-3.8452148, 3.2958984, -0.91552734
16-06-29 01:18:51.813,-3.9672852, 2.9296875, -0.79345703
16-06-29 01:18:51.999,-3.90625, 2.9907227, -0.91552734
16-06-29 01:18:52.163,-3.90625, 3.2958984, -0.6713867
16-06-29 01:18:52.347,-3.90625, 3.112793, -0.7324219
16-06-29 01:18:52.530,-4.1503906, 3.112793, -1.159668
16-06-29 01:18:52.697,-3.8452148, 2.9907227, -1.2207031
16-06-29 01:18:52.883,-4.0893555, 2.8686523, -0.8544922
16-06-29 01:18:53.064,-4.211426, 3.2958984, -0.61035156
16-06-29 01:18:53.230,-4.0283203, 2.9907227, -0.79345703
16-06-29 01:18:53.413,-3.8452148, 2.8686523, -0.61035156
16-06-29 01:18:53.596,-3.90625, 2.9907227, -0.7324219
16-06-29 01:18:53.766,-3.6621094, 2.9907227, -0.91552734
16-06-29 01:18:53.952,-4.0283203, 3.0517578, -1.2207031
16-06-29 01:18:54.130,-3.8452148, 3.112793, -0.9765625
16-06-29 01:18:54.297,-3.9672852, 2.9907227, -0.9765625
16-06-29 01:18:54.481,-4.0283203, 3.112793, -0.61035156
16-06-29 01:18:54.665,-3.90625, 3.0517578, -0.6713867
16-06-29 01:18:54.830,-4.0893555, 3.0517578, -1.0986328
16-06-29 01:18:55.014,-3.90625, 2.8686523, -1.2207031
16-06-29 01:18:55.197,-3.9672852, 2.8076172, -0.79345703
16-06-29 01:18:55.364,-3.9672852, 2.8076172, -0.7324219
16-06-29 01:18:55.546,-3.8452148, 2.9296875, -0.61035156
16-06-29 01:18:55.731,-3.9672852, 2.8686523, -0.61035156
16-06-29 01:18:55.897,-3.7841797, 2.8686523, -0.8544922
16-06-29 01:18:56.081,-3.7841797, 2.9907227, -1.2207031
16-06-29 01:18:56.273,-3.9672852, 2.9907227, -0.9765625
16-06-29 01:18:56.431,-3.9672852, 3.1738281, -0.9765625
16-06-29 01:18:56.614,-3.9672852, 2.9907227, -0.91552734
16-06-29 01:18:56.797,-4.0893555, 2.9907227, -0.79345703
16-06-29 01:18:56.964,-3.8452148, 2.9296875, -0.61035156
16-06-29 01:18:57.153,-4.0893555, 3.2958984, -0.48828125
16-06-29 01:18:57.317,-3.9672852, 3.0517578, -0.7324219
16-06-29 01:18:57.497,-3.90625, 3.2958984, -1.0375977
16-06-29 01:18:57.681,-4.0893555, 2.9907227, -1.2207031
16-06-29 01:18:57.850,-4.0283203, 2.9296875, -1.0375977
16-06-29 01:18:58.030,-3.8452148, 3.112793, -0.9765625
16-06-29 01:18:58.213,-3.9672852, 2.8686523, -0.48828125
16-06-29 01:18:58.381,-3.90625, 2.8076172, -0.5493164
16-06-29 01:18:58.568,-3.90625, 3.0517578, -0.9765625
16-06-29 01:18:58.749,-3.90625, 2.9907227, -1.0375977
16-06-29 01:18:58.931,-4.0283203, 3.112793, -1.0986328
16-06-29 01:18:59.098,-3.90625, 2.9296875, -0.8544922
16-06-29 01:18:59.281,-3.90625, 3.1738281, -0.48828125
16-06-29 01:18:59.472,-3.8452148, 2.9907227, -0.7324219
16-06-29 01:18:59.632,-3.7841797, 2.9907227, -1.0375977
16-06-29 01:18:59.814,-4.0283203, 2.8686523, -1.159668
16-06-29 01:18:59.998,-3.9672852, 3.0517578, -1.0375977
16-06-29 01:19:00.164,-4.0283203, 3.0517578, -0.8544922
16-06-29 01:19:00.355,-3.90625, 2.8686523, -0.5493164
16-06-29 01:19:00.529,-4.0283203, 3.112793, -0.4272461
16-06-29 01:19:00.697,-3.9672852, 3.112793, -0.8544922
16-06-29 01:19:00.884,-4.0893555, 3.112793, -0.7324219
16-06-29 01:19:01.064,-4.0283203, 2.8686523, -1.159668
16-06-29 01:19:01.230,-4.0893555, 2.9296875, -1.2207031
16-06-29 01:19:01.415,-3.90625, 2.9296875, -0.91552734
16-06-29 01:19:01.596,-3.9672852, 3.0517578, -0.9765625
16-06-29 01:19:01.772,-4.1503906, 3.0517578, -0.6713867
16-06-29 01:19:01.946,-4.0283203, 3.2348633, -0.5493164
16-06-29 01:19:02.130,-4.0283203, 3.0517578, -0.9765625
16-06-29 01:19:02.304,-3.9672852, 2.8686523, -1.0986328
16-06-29 01:19:02.490,-4.0283203, 3.112793, -0.9765625
16-06-29 01:19:02.667,-3.90625, 3.0517578, -0.91552734
16-06-29 01:19:02.834,-3.8452148, 2.8686523, -0.6713867
16-06-29 01:19:03.017,-4.0893555, 3.0517578, -0.61035156
16-06-29 01:19:03.201,-3.90625, 3.1738281, -0.6713867
16-06-29 01:19:03.364,-3.8452148, 3.0517578, -1.0986328
16-06-29 01:19:03.547,-4.0283203, 3.0517578, -1.0986328
16-06-29 01:19:03.731,-3.90625, 3.0517578, -1.0986328
16-06-29 01:19:03.912,-3.90625, 2.8686523, -0.9765625
16-06-29 01:19:04.084,-4.1503906, 3.0517578, -0.79345703
16-06-29 01:19:04.264,-3.7231445, 2.8686523, -0.48828125
16-06-29 01:19:04.434,-4.0283203, 3.0517578, -0.6713867
16-06-29 01:19:04.623,-3.9672852, 2.9296875, -0.79345703
16-06-29 01:19:04.798,-3.90625, 3.0517578, -0.79345703
16-06-29 01:19:04.968,-3.8452148, 3.0517578, -1.2207031
16-06-29 01:19:05.147,-4.1503906, 3.112793, -0.6713867
16-06-29 01:19:05.344,-3.9672852, 3.0517578, -0.5493164
16-06-29 01:19:05.507,-3.8452148, 2.9907227, -0.79345703
16-06-29 01:19:05.680,-3.9672852, 3.3569336, -0.9765625
16-06-29 01:19:05.864,-3.7841797, 2.8686523, -0.8544922
16-06-29 01:19:06.043,-3.8452148, 2.8686523, -1.0986328
16-06-29 01:19:06.214,-3.90625, 3.0517578, -0.8544922
16-06-29 01:19:06.397,-3.9672852, 3.112793, -0.6713867
16-06-29 01:19:06.571,-3.8452148, 3.112793, -0.48828125
16-06-29 01:19:06.748,-3.8452148, 3.1738281, -0.5493164
16-06-29 01:19:06.931,-3.9672852, 3.0517578, -0.7324219
16-06-29 01:19:07.103,-3.9672852, 2.9907227, -1.0375977
16-06-29 01:19:07.281,-3.9672852, 2.9907227, -0.8544922
16-06-29 01:19:07.471,-3.9672852, 2.9296875, -1.0986328
16-06-29 01:19:07.638,-4.0893555, 3.0517578, -1.0986328
16-06-29 01:19:07.815,-3.9672852, 3.0517578, -0.79345703
16-06-29 01:19:08.017,-4.1503906, 2.9907227, -0.8544922
16-06-29 01:19:08.165,-3.8452148, 2.9907227, -0.48828125
16-06-29 01:19:08.348,-4.0283203, 3.112793, -0.9765625
16-06-29 01:19:08.538,-3.8452148, 3.0517578, -0.79345703
16-06-29 01:19:08.703,-3.90625, 2.8076172, -1.0375977
16-06-29 01:19:08.898,-3.9672852, 2.9296875, -0.61035156
16-06-29 01:19:09.068,-3.90625, 3.0517578, -0.61035156
16-06-29 01:19:09.237,-3.90625, 2.8686523, -0.4272461
