timestamp, xMicroTeslas, yMicroTeslas, zMicroTeslas, headingDegrees
16-07-21 13:48:10.535,16.008, 17.296, -20.792, 24.971989
16-07-21 13:48:10.548,16.008, 17.204, -20.883999, 24.819626
16-07-21 13:48:10.677,16.008, 17.112, -20.883999, 24.666386
16-07-21 13:48:10.691,16.008, 17.296, -20.976002, 24.971989
16-07-21 13:48:10.904,16.008, 17.204, -20.883999, 24.819626
16-07-21 13:48:10.918,16.1, 17.112, -20.976002, 24.502544
16-07-21 13:48:11.130,16.008, 17.204, -20.883999, 24.819626
16-07-21 13:48:11.142,16.008, 17.204, -20.976002, 24.819626
16-07-21 13:48:11.154,16.008, 17.204, -20.883999, 24.819626
16-07-21 13:48:11.412,16.1, 17.296, -20.976002, 24.80827
16-07-21 13:48:11.426,16.1, 17.204, -20.976002, 24.655846
16-07-21 13:48:11.438,16.008, 17.204, -20.792, 24.819626
16-07-21 13:48:11.450,16.1, 17.204, -20.976002, 24.655846
16-07-21 13:48:11.693,16.1, 17.296, -20.883999, 24.80827
16-07-21 13:48:11.708,16.008, 17.296, -20.883999, 24.971989
16-07-21 13:48:11.721,15.916, 17.204, -20.883999, 24.98428
16-07-21 13:48:11.761,16.1, 17.204, -21.068, 24.655846
16-07-21 13:48:11.853,16.008, 17.204, -20.976002, 24.819626
16-07-21 13:48:11.866,16.1, 17.204, -20.976002, 24.655846
16-07-21 13:48:12.044,16.1, 17.296, -21.068, 24.80827
16-07-21 13:48:12.063,16.1, 17.112, -20.976002, 24.502544
16-07-21 13:48:12.076,16.1, 17.296, -20.976002, 24.80827
16-07-21 13:48:12.372,16.008, 17.204, -21.068, 24.819626
16-07-21 13:48:12.385,16.008, 17.112, -20.883999, 24.666386
16-07-21 13:48:12.400,16.008, 17.204, -20.883999, 24.819626
